"file"	"rel_file"	"line"	"block"	"token"	"text"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1795"	"def _write_warning_inventory"	"ERA5"	"rc_u, out_u, err_u = _run_external([gdal_translate, ""-of"", ""XYZ"", ""-b"", ""1"", era5_vsi, str(era5_u_xyz)], timeout_sec=240)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1795"	"def _write_warning_inventory"	"gdal"	"rc_u, out_u, err_u = _run_external([gdal_translate, ""-of"", ""XYZ"", ""-b"", ""1"", era5_vsi, str(era5_u_xyz)], timeout_sec=240)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1796"	"def _write_warning_inventory"	"era5"	"warning_rows.extend(_capture_warning_rows(""gdal_translate"", ""ERA5_10U_XYZ"", out_u + ""\n"" + err_u))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1796"	"def _write_warning_inventory"	"ERA5"	"warning_rows.extend(_capture_warning_rows(""gdal_translate"", ""ERA5_10U_XYZ"", out_u + ""\n"" + err_u))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1796"	"def _write_warning_inventory"	"gdal"	"warning_rows.extend(_capture_warning_rows(""gdal_translate"", ""ERA5_10U_XYZ"", out_u + ""\n"" + err_u))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1798"	"def _write_warning_inventory"	"era5"	"raise RuntimeError(f""gdal_translate ERA5 band1 failed rc={rc_u}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1798"	"def _write_warning_inventory"	"ERA5"	"raise RuntimeError(f""gdal_translate ERA5 band1 failed rc={rc_u}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1798"	"def _write_warning_inventory"	"gdal"	"raise RuntimeError(f""gdal_translate ERA5 band1 failed rc={rc_u}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1799"	"def _write_warning_inventory"	"era5"	"rc_v, out_v, err_v = _run_external([gdal_translate, ""-of"", ""XYZ"", ""-b"", ""2"", era5_vsi, str(era5_v_xyz)], timeout_sec=240)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1799"	"def _write_warning_inventory"	"ERA5"	"rc_v, out_v, err_v = _run_external([gdal_translate, ""-of"", ""XYZ"", ""-b"", ""2"", era5_vsi, str(era5_v_xyz)], timeout_sec=240)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1799"	"def _write_warning_inventory"	"gdal"	"rc_v, out_v, err_v = _run_external([gdal_translate, ""-of"", ""XYZ"", ""-b"", ""2"", era5_vsi, str(era5_v_xyz)], timeout_sec=240)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1800"	"def _write_warning_inventory"	"era5"	"warning_rows.extend(_capture_warning_rows(""gdal_translate"", ""ERA5_10V_XYZ"", out_v + ""\n"" + err_v))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1800"	"def _write_warning_inventory"	"ERA5"	"warning_rows.extend(_capture_warning_rows(""gdal_translate"", ""ERA5_10V_XYZ"", out_v + ""\n"" + err_v))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1800"	"def _write_warning_inventory"	"gdal"	"warning_rows.extend(_capture_warning_rows(""gdal_translate"", ""ERA5_10V_XYZ"", out_v + ""\n"" + err_v))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1802"	"def _write_warning_inventory"	"era5"	"raise RuntimeError(f""gdal_translate ERA5 band2 failed rc={rc_v}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1802"	"def _write_warning_inventory"	"ERA5"	"raise RuntimeError(f""gdal_translate ERA5 band2 failed rc={rc_v}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1802"	"def _write_warning_inventory"	"gdal"	"raise RuntimeError(f""gdal_translate ERA5 band2 failed rc={rc_v}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1804"	"def _write_warning_inventory"	"era5"	"u_stats = _parse_xyz_stats(era5_u_xyz)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1804"	"def _write_warning_inventory"	"ERA5"	"u_stats = _parse_xyz_stats(era5_u_xyz)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1805"	"def _write_warning_inventory"	"era5"	"v_stats = _parse_xyz_stats(era5_v_xyz)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1805"	"def _write_warning_inventory"	"ERA5"	"v_stats = _parse_xyz_stats(era5_v_xyz)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1806"	"def _write_warning_inventory"	"era5"	"era5_wind_rows: List[List[object]] = []"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1806"	"def _write_warning_inventory"	"ERA5"	"era5_wind_rows: List[List[object]] = []"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1808"	"def _write_warning_inventory"	"era5"	"era5_wind_rows.append([""10U"", x, y, v])"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1808"	"def _write_warning_inventory"	"ERA5"	"era5_wind_rows.append([""10U"", x, y, v])"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1810"	"def _write_warning_inventory"	"era5"	"era5_wind_rows.append([""10V"", x, y, v])"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1810"	"def _write_warning_inventory"	"ERA5"	"era5_wind_rows.append([""10V"", x, y, v])"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1812"	"def _write_warning_inventory"	"era5"	"qa_dir / ""era5_wind_portugal_xyz.csv"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1812"	"def _write_warning_inventory"	"ERA5"	"qa_dir / ""era5_wind_portugal_xyz.csv"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1814"	"def _write_warning_inventory"	"era5"	"era5_wind_rows,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1814"	"def _write_warning_inventory"	"ERA5"	"era5_wind_rows,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1818"	"def _write_warning_inventory"	"era5"	"qa_dir / ""era5_10u10v_inventory.tsv"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1818"	"def _write_warning_inventory"	"ERA5"	"qa_dir / ""era5_10u10v_inventory.tsv"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1821"	"def _write_warning_inventory"	"era5"	"[""era5_zip_path"", str(era5_zip), ""PASS"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1821"	"def _write_warning_inventory"	"ERA5"	"[""era5_zip_path"", str(era5_zip), ""PASS"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1822"	"def _write_warning_inventory"	"era5"	"[""era5_has_10u"", 1 if has_10u else 0, ""PASS"" if has_10u else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1822"	"def _write_warning_inventory"	"ERA5"	"[""era5_has_10u"", 1 if has_10u else 0, ""PASS"" if has_10u else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1823"	"def _write_warning_inventory"	"era5"	"[""era5_has_10v"", 1 if has_10v else 0, ""PASS"" if has_10v else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1823"	"def _write_warning_inventory"	"ERA5"	"[""era5_has_10v"", 1 if has_10v else 0, ""PASS"" if has_10v else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1824"	"def _write_warning_inventory"	"era5"	"[""era5_10u_rows"", int(u_stats.get(""rows"", 0)), ""PASS"" if int(u_stats.get(""rows"", 0)) > 0 else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1824"	"def _write_warning_inventory"	"ERA5"	"[""era5_10u_rows"", int(u_stats.get(""rows"", 0)), ""PASS"" if int(u_stats.get(""rows"", 0)) > 0 else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1825"	"def _write_warning_inventory"	"era5"	"[""era5_10v_rows"", int(v_stats.get(""rows"", 0)), ""PASS"" if int(v_stats.get(""rows"", 0)) > 0 else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1825"	"def _write_warning_inventory"	"ERA5"	"[""era5_10v_rows"", int(v_stats.get(""rows"", 0)), ""PASS"" if int(v_stats.get(""rows"", 0)) > 0 else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1826"	"def _write_warning_inventory"	"era5"	"[""era5_10u_nonzero"", int(u_stats.get(""nonzero"", 0)), ""PASS"" if int(u_stats.get(""nonzero"", 0)) > 0 else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1826"	"def _write_warning_inventory"	"ERA5"	"[""era5_10u_nonzero"", int(u_stats.get(""nonzero"", 0)), ""PASS"" if int(u_stats.get(""nonzero"", 0)) > 0 else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1827"	"def _write_warning_inventory"	"era5"	"[""era5_10v_nonzero"", int(v_stats.get(""nonzero"", 0)), ""PASS"" if int(v_stats.get(""nonzero"", 0)) > 0 else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1827"	"def _write_warning_inventory"	"ERA5"	"[""era5_10v_nonzero"", int(v_stats.get(""nonzero"", 0)), ""PASS"" if int(v_stats.get(""nonzero"", 0)) > 0 else ""BLOCKED"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1833"	"def _write_warning_inventory"	"smoke_route_v0_audit"	"qa_dir / ""smoke_route_v0_audit.tsv"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1835"	"def _write_warning_inventory"	"smoke_route_v0_audit"	"_smoke_route_v0_audit_rows(unexplained_count, failed=False, detail=""""),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1842"	"def _write_warning_inventory"	"gfas"	"result[""spatial_scope""] = ""GFAS_PM2P5FIRE_PORTUGAL_GLOBAL_DAILY_MAX"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1842"	"def _write_warning_inventory"	"GFAS"	"result[""spatial_scope""] = ""GFAS_PM2P5FIRE_PORTUGAL_GLOBAL_DAILY_MAX"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1844"	"def _write_warning_inventory"	"gfas"	"result[""reason""] = ""GFAS/ERA5 GDAL-only decoder probe produced PM2P5FIRE + ERA5 artifacts."""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1844"	"def _write_warning_inventory"	"GFAS"	"result[""reason""] = ""GFAS/ERA5 GDAL-only decoder probe produced PM2P5FIRE + ERA5 artifacts."""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1844"	"def _write_warning_inventory"	"era5"	"result[""reason""] = ""GFAS/ERA5 GDAL-only decoder probe produced PM2P5FIRE + ERA5 artifacts."""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1844"	"def _write_warning_inventory"	"ERA5"	"result[""reason""] = ""GFAS/ERA5 GDAL-only decoder probe produced PM2P5FIRE + ERA5 artifacts."""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1844"	"def _write_warning_inventory"	"gdal"	"result[""reason""] = ""GFAS/ERA5 GDAL-only decoder probe produced PM2P5FIRE + ERA5 artifacts."""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1846"	"def _write_warning_inventory"	"gfas"	"""GFAS/ERA5 decoder probe complete: """
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1846"	"def _write_warning_inventory"	"GFAS"	"""GFAS/ERA5 decoder probe complete: """
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1846"	"def _write_warning_inventory"	"era5"	"""GFAS/ERA5 decoder probe complete: """
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1846"	"def _write_warning_inventory"	"ERA5"	"""GFAS/ERA5 decoder probe complete: """
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1855"	"def _write_warning_inventory"	"gfas"	"""GFAS_ERA5_DECODER"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1855"	"def _write_warning_inventory"	"GFAS"	"""GFAS_ERA5_DECODER"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1855"	"def _write_warning_inventory"	"era5"	"""GFAS_ERA5_DECODER"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1855"	"def _write_warning_inventory"	"ERA5"	"""GFAS_ERA5_DECODER"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1865"	"def _write_warning_inventory"	"smoke_route_v0_audit"	"qa_dir / ""smoke_route_v0_audit.tsv"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1867"	"def _write_warning_inventory"	"smoke_route_v0_audit"	"_smoke_route_v0_audit_rows(1, failed=True, detail=str(exc)),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1869"	"def _write_warning_inventory"	"gfas"	"report.log(f""GFAS/ERA5 decoder probe blocked: {exc}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1869"	"def _write_warning_inventory"	"GFAS"	"report.log(f""GFAS/ERA5 decoder probe blocked: {exc}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1869"	"def _write_warning_inventory"	"era5"	"report.log(f""GFAS/ERA5 decoder probe blocked: {exc}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1869"	"def _write_warning_inventory"	"ERA5"	"report.log(f""GFAS/ERA5 decoder probe blocked: {exc}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1899"	"def smoke_prepare"	"parquet"	"elif route_selected in (""v0_parquet_proxy_degraded"", ""BLOCKED_DECODER_REQUIRED""):"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1904"	"def smoke_prepare"	"parquet"	"report.log(""BLOCKED_DECODER_REQUIRED: using v0_parquet_proxy_degraded for diagnostic output only."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1905"	"def smoke_prepare"	"v0_gfas_era5_real"	"elif route_selected == ""v0_gfas_era5_real"":"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1905"	"def smoke_prepare"	"gfas"	"elif route_selected == ""v0_gfas_era5_real"":"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1905"	"def smoke_prepare"	"GFAS"	"elif route_selected == ""v0_gfas_era5_real"":"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1905"	"def smoke_prepare"	"era5"	"elif route_selected == ""v0_gfas_era5_real"":"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1905"	"def smoke_prepare"	"ERA5"	"elif route_selected == ""v0_gfas_era5_real"":"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1908"	"def smoke_prepare"	"v0_gfas_era5_real"	"report.fail(""v0_gfas_era5_real selected but decoder payload is unavailable."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1908"	"def smoke_prepare"	"gfas"	"report.fail(""v0_gfas_era5_real selected but decoder payload is unavailable."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1908"	"def smoke_prepare"	"GFAS"	"report.fail(""v0_gfas_era5_real selected but decoder payload is unavailable."")"
