"file"	"rel_file"	"line"	"token"	"text"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"55"	"GFAS"	"Caldas da Rainha;Caldas da Rainha;MUNICIPIO;143.81348358337112;5.992228482640463;32827.04940835954;30839.907929907513;366.3259980456287;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;5945343.0;137.962596793928;217.22746829721262;2111726767.159157;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"55"	"ERA5"	"Caldas da Rainha;Caldas da Rainha;MUNICIPIO;143.81348358337112;5.992228482640463;32827.04940835954;30839.907929907513;366.3259980456287;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;5945343.0;137.962596793928;217.22746829721262;2111726767.159157;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"55"	"SMOKE_ROUTE_BLOCKED"	"Caldas da Rainha;Caldas da Rainha;MUNICIPIO;143.81348358337112;5.992228482640463;32827.04940835954;30839.907929907513;366.3259980456287;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;5945343.0;137.962596793928;217.22746829721262;2111726767.159157;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"55"	"BLOCKED_FOR_CAUSAL_CLAIM"	"Caldas da Rainha;Caldas da Rainha;MUNICIPIO;143.81348358337112;5.992228482640463;32827.04940835954;30839.907929907513;366.3259980456287;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;5945343.0;137.962596793928;217.22746829721262;2111726767.159157;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"55"	"NO-GO_SCIENTIFIC_THRESHOLD"	"Caldas da Rainha;Caldas da Rainha;MUNICIPIO;143.81348358337112;5.992228482640463;32827.04940835954;30839.907929907513;366.3259980456287;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;5945343.0;137.962596793928;217.22746829721262;2111726767.159157;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"56"	"v0_gfas_era5_real"	"Caminha;Caminha;MUNICIPIO;143.81348358337112;5.992228482640463;9825.297576722422;8973.563891118436;5326.426148262476;3.0;5.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2072485.0;2344.4172611935946;2432.75373361126;9900615229.168139;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"56"	"GFAS"	"Caminha;Caminha;MUNICIPIO;143.81348358337112;5.992228482640463;9825.297576722422;8973.563891118436;5326.426148262476;3.0;5.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2072485.0;2344.4172611935946;2432.75373361126;9900615229.168139;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"56"	"ERA5"	"Caminha;Caminha;MUNICIPIO;143.81348358337112;5.992228482640463;9825.297576722422;8973.563891118436;5326.426148262476;3.0;5.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2072485.0;2344.4172611935946;2432.75373361126;9900615229.168139;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"56"	"SMOKE_ROUTE_BLOCKED"	"Caminha;Caminha;MUNICIPIO;143.81348358337112;5.992228482640463;9825.297576722422;8973.563891118436;5326.426148262476;3.0;5.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2072485.0;2344.4172611935946;2432.75373361126;9900615229.168139;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"56"	"BLOCKED_FOR_CAUSAL_CLAIM"	"Caminha;Caminha;MUNICIPIO;143.81348358337112;5.992228482640463;9825.297576722422;8973.563891118436;5326.426148262476;3.0;5.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2072485.0;2344.4172611935946;2432.75373361126;9900615229.168139;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"56"	"NO-GO_SCIENTIFIC_THRESHOLD"	"Caminha;Caminha;MUNICIPIO;143.81348358337112;5.992228482640463;9825.297576722422;8973.563891118436;5326.426148262476;3.0;5.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2072485.0;2344.4172611935946;2432.75373361126;9900615229.168139;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"57"	"v0_gfas_era5_real"	"Campo Maior;Campo Maior;MUNICIPIO;143.81348358337112;5.992228482640463;5172.950260189117;4522.86271649294;298.5311634200658;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;802313.0;5.942697470000154;17.376424150000467;18709234.42430756;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"57"	"GFAS"	"Campo Maior;Campo Maior;MUNICIPIO;143.81348358337112;5.992228482640463;5172.950260189117;4522.86271649294;298.5311634200658;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;802313.0;5.942697470000154;17.376424150000467;18709234.42430756;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"57"	"ERA5"	"Campo Maior;Campo Maior;MUNICIPIO;143.81348358337112;5.992228482640463;5172.950260189117;4522.86271649294;298.5311634200658;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;802313.0;5.942697470000154;17.376424150000467;18709234.42430756;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"57"	"SMOKE_ROUTE_BLOCKED"	"Campo Maior;Campo Maior;MUNICIPIO;143.81348358337112;5.992228482640463;5172.950260189117;4522.86271649294;298.5311634200658;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;802313.0;5.942697470000154;17.376424150000467;18709234.42430756;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"57"	"BLOCKED_FOR_CAUSAL_CLAIM"	"Campo Maior;Campo Maior;MUNICIPIO;143.81348358337112;5.992228482640463;5172.950260189117;4522.86271649294;298.5311634200658;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;802313.0;5.942697470000154;17.376424150000467;18709234.42430756;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"57"	"NO-GO_SCIENTIFIC_THRESHOLD"	"Campo Maior;Campo Maior;MUNICIPIO;143.81348358337112;5.992228482640463;5172.950260189117;4522.86271649294;298.5311634200658;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;802313.0;5.942697470000154;17.376424150000467;18709234.42430756;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"58"	"v0_gfas_era5_real"	"Cantanhede;Cantanhede;MUNICIPIO;143.81348358337112;5.992228482640463;21535.498194767093;19536.829763707185;7757.957052017199;3.0;3.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;6486277.0;5847.922818466982;1155.9757839278975;45429226415.04605;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"58"	"GFAS"	"Cantanhede;Cantanhede;MUNICIPIO;143.81348358337112;5.992228482640463;21535.498194767093;19536.829763707185;7757.957052017199;3.0;3.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;6486277.0;5847.922818466982;1155.9757839278975;45429226415.04605;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"58"	"ERA5"	"Cantanhede;Cantanhede;MUNICIPIO;143.81348358337112;5.992228482640463;21535.498194767093;19536.829763707185;7757.957052017199;3.0;3.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;6486277.0;5847.922818466982;1155.9757839278975;45429226415.04605;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"58"	"SMOKE_ROUTE_BLOCKED"	"Cantanhede;Cantanhede;MUNICIPIO;143.81348358337112;5.992228482640463;21535.498194767093;19536.829763707185;7757.957052017199;3.0;3.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;6486277.0;5847.922818466982;1155.9757839278975;45429226415.04605;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"58"	"BLOCKED_FOR_CAUSAL_CLAIM"	"Cantanhede;Cantanhede;MUNICIPIO;143.81348358337112;5.992228482640463;21535.498194767093;19536.829763707185;7757.957052017199;3.0;3.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;6486277.0;5847.922818466982;1155.9757839278975;45429226415.04605;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"58"	"NO-GO_SCIENTIFIC_THRESHOLD"	"Cantanhede;Cantanhede;MUNICIPIO;143.81348358337112;5.992228482640463;21535.498194767093;19536.829763707185;7757.957052017199;3.0;3.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;6486277.0;5847.922818466982;1155.9757839278975;45429226415.04605;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
